True,0.0024813895781637717
True,0.0
True,0.0
True,0.027777777777777776
True,0.0022522522522522522
True,0.0022851919561243145
True,0.0004710315591144607
True,0.09772727272727273
True,0.0
True,0.0
True,0.0025157232704402514
True,0.0012674271229404308
True,0.0
True,0.0
True,0.0
True,0.0014184397163120568
True,0.0
True,0.010416666666666666
True,0.00141643059490085
True,0.0
True,0.0014792899408284023
True,0.0
True,0.075
True,0.004398826979472141
True,0.002430133657351154
True,0.0
True,0.0
True,0.0
True,0.0
True,0.02702702702702703
True,0.0
True,0.0
True,0.11904761904761904
True,0.0
True,0.0
True,0.0
True,0.016666666666666666
True,0.0016611295681063123
True,0.010638297872340425
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0016611295681063123
True,0.0013698630136986301
True,0.0
True,0.005813953488372093
True,0.0
True,0.0
True,0.002066115702479339
True,0.002793296089385475
True,0.005747126436781609
True,0.0012658227848101266
True,0.0
True,0.009174311926605505
True,0.0
True,0.0014858841010401188
True,0.0
True,0.0
True,0.002051983584131327
True,0.0
True,0.01639344262295082
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0012594458438287153
True,0.0
True,0.013363028953229399
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0
True,0.001411764705882353
True,0.008928571428571428
True,0.00047080979284369113
True,0.0
True,0.0
True,0.0
True,0.0009411764705882353
True,0.0048367593712212815
True,0.0029282576866764276
True,0.0
True,0.05042016806722689
True,0.0
True,0.0028169014084507044
True,0.001466275659824047
True,0.0
True,0.05063291139240506
True,0.0
True,0.0
True,0.0012610340479192938
True,0.0
True,0.0037220843672456576
True,0.0529595015576324
True,0.0
True,0.0
True,0.0
True,0.0
True,0.047619047619047616
True,0.0
True,0.00963855421686747
True,0.0
True,0.0
True,0.0015698587127158557
True,0.0
True,0.0053285968028419185
True,0.004694835680751174
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0
True,0.002617801047120419
True,0.0030581039755351682
True,0.01020408163265306
True,0.001697792869269949
True,0.005813953488372093
True,0.0
True,0.0
True,0.009523809523809525
True,0.0028011204481792717
True,0.0
True,0.00047080979284369113
True,0.0
True,0.0
True,0.0
True,0.0
True,0.005050505050505051
True,0.0
True,0.013452914798206279
True,0.0
True,0.0058309037900874635
True,0.0043859649122807015
True,0.0
True,0.012048192771084338
True,0.017857142857142856
True,0.0
True,0.01675977653631285
True,0.0
True,0.0038461538461538464
True,0.0053475935828877
True,0.010752688172043012
True,0.0
True,0.009950248756218905
True,0.0
True,0.0
True,0.0
True,0.0031397174254317113
True,0.0009420631182289214
True,0.021689497716894976
True,0.0
True,0.004524886877828055
True,0.0
True,0.025
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0015151515151515152
True,0.045454545454545456
True,0.02702702702702703
True,0.0
True,0.0
True,0.0
True,0.0
True,0.013215859030837005
True,0.0038022813688212928
True,0.0
True,0.0
True,0.0037735849056603774
True,0.0006839945280437756
True,0.0
True,0.0
True,0.0015105740181268882
True,0.011111111111111112
True,0.022222222222222223
True,0.06779661016949153
True,0.041666666666666664
True,0.0
True,0.0
True,0.0
True,0.0
True,0.0005115089514066496
True,0.002079002079002079
